user_loc,fr_loc,scaled_sci
MN,RO,624
MU,RO,1567
QA,RO,3579
JE,RO,69049
MW,RO,374
AG,RO,972
JO,RO,1907
BT,RO,370
GU,RO,517
IM,RO,19597
LS,RO,301
BB,RO,1124
MG,RO,1832
HK,RO,658
ES,RO,50921
GF,RO,2375
MA,RO,2226
BD,RO,495
MO,RO,1163
AW,RO,1303
NI,RO,677
MM,RO,105
PE,RO,527
OM,RO,1165
KI,RO,277
BI,RO,976
MQ,RO,1837
MY,RO,470
FR,RO,16693
PF,RO,773
GD,RO,1095
ID,RO,832
BW,RO,471
AM,RO,1231
PT,RO,10122
GQ,RO,1731
MX,RO,519
GN,RO,1311
LY,RO,592
MR,RO,553
DZ,RO,1386
PL,RO,2885
AE,RO,4213
IS,RO,22425
ET,RO,530
BJ,RO,7373
ME,RO,7148
DJ,RO,566
AR,RO,763
PY,RO,927
GM,RO,5049
NP,RO,1913
LA,RO,223
NG,RO,1198
HT,RO,706
JP,RO,586
BG,RO,10232
KW,RO,1577
EG,RO,910
NL,RO,25871
GA,RO,1391
JM,RO,1223
LT,RO,3513
BY,RO,2733
CG,RO,1499
RE,RO,947
CH,RO,30091
CV,RO,878
PA,RO,675
CL,RO,540
EC,RO,626
DK,RO,31599
CD,RO,686
NE,RO,901
GP,RO,1979
KM,RO,520
MK,RO,8356
MD,RO,175114
CA,RO,3921
PG,RO,328
LC,RO,1337
BZ,RO,699
AL,RO,7872
KE,RO,951
CF,RO,1731
GW,RO,978
MV,RO,1338
KR,RO,477
AU,RO,1765
GB,RO,71073
CY,RO,70945
MZ,RO,742
NO,RO,15026
KY,RO,5120
GH,RO,1712
KG,RO,614
HR,RO,4901
LB,RO,3286
BF,RO,772
IT,RO,68572
LR,RO,1612
CR,RO,915
BE,RO,52284
KZ,RO,821
NA,RO,898
ML,RO,877
LU,RO,38755
NC,RO,559
IE,RO,58855
BN,RO,651
PK,RO,980
CO,RO,601
KH,RO,221
NZ,RO,1563
DE,RO,77041
GE,RO,1864
CI,RO,1638
CZ,RO,10069
MT,RO,26974
AZ,RO,1229
AO,RO,1098
PR,RO,612
CW,RO,1081
AT,RO,105992
DO,RO,1557
GY,RO,715
BH,RO,2067
LV,RO,3561
HN,RO,664
BA,FJ,380
FI,FJ,599
BO,FJ,278
BT,FJ,1257
AG,FJ,10579
AE,FJ,5010
BB,FJ,8431
BR,FJ,461
ES,FJ,503
CM,FJ,1291
DK,FJ,1132
CY,FJ,7340
AM,FJ,187
EE,FJ,551
AW,FJ,6733
BI,FJ,1395
BW,FJ,1964
BJ,FJ,21958
CR,FJ,622
AL,FJ,410
CO,FJ,405
AR,FJ,309
ET,FJ,756
BF,FJ,954
DE,FJ,910
CG,FJ,1465
DZ,FJ,506
EG,FJ,674
CL,FJ,303
BY,FJ,434
EC,FJ,380
CD,FJ,1311
CV,FJ,880
BZ,FJ,14029
AU,FJ,139795
BS,FJ,8226
CA,FJ,12188
BD,FJ,3059
BG,FJ,313
CH,FJ,2650
CF,FJ,1733
AZ,FJ,231
BE,FJ,792
DJ,FJ,983
BN,FJ,2110
CI,FJ,1149
CZ,FJ,257
AO,FJ,1988
CW,FJ,7042
AT,FJ,879
DO,FJ,1196
BH,FJ,3399
BA,CG,671
BS,CG,7048
AG,CG,7082
BO,CG,801
AE,CG,5454
BR,CG,1789
BB,CG,3564
BD,CG,1330
AW,CG,1490
BW,CG,29519
BT,CG,445
BJ,CG,333544
AM,CG,885
BG,CG,847
BI,CG,73104
CA,CG,6834
AL,CG,973
AR,CG,758
AU,CG,583
CD,CG,1180094
BY,CG,3319
BZ,CG,2405
BN,CG,711
CF,CG,1763416
BF,CG,199678
BE,CG,14050
AZ,CG,1244
AO,CG,170816
AT,CG,1600
BH,CG,2218
BR,ET,317
EE,ET,221
BO,ET,281
ES,ET,415
CY,ET,3018
AE,ET,127226
DK,ET,2714
BT,ET,518
AW,ET,451
BA,ET,277
BD,ET,1461
BI,ET,6533
CM,ET,2369
BW,ET,3946
BJ,ET,4400
AM,ET,232
DZ,ET,1400
AL,ET,497
BB,ET,1026
BZ,ET,851
CR,ET,383
AR,ET,233
EG,ET,4355
CL,ET,189
EC,ET,328
CD,ET,2668
CH,ET,12369
CG,ET,3060
BY,ET,610
CV,ET,986
DE,ET,6710
BS,ET,922
BN,ET,787
CA,ET,7664
BE,ET,2769
DJ,ET,562855
CF,ET,3825
AU,ET,3594
CO,ET,329
BG,ET,295
BF,ET,2304
AG,ET,1544
AZ,ET,790
CI,ET,2646
CZ,ET,313
AO,ET,3576
AT,ET,2282
CW,ET,601
DO,ET,850
BH,ET,99709
AR,AT,1451
AM,AT,6901
AG,AT,3936
AL,AT,22361
AO,AT,786
AE,AT,4959
IN,IT,500
IN,LR,1911
BO,IT,1861
BO,LR,952
BA,IT,11884
BA,LR,942
LK,LR,2968
FI,IT,5100
FI,LR,1851
GR,IT,15641
GR,LR,1762
BR,IT,2469
BR,LR,2242
FJ,IT,583
FJ,LR,4367
EE,IT,5384
EE,LR,758
LB,LR,26453
BZ,IT,935
BZ,LR,9222
BT,IT,482
BT,LR,1180
CM,IT,4435
CM,LR,62744
KG,LR,1048
JO,LR,2588
BB,IT,1961
BB,LR,19092
JM,LR,67084
JE,LR,1474
BW,IT,765
BW,LR,719391
ES,IT,17626
ES,LR,3058
AM,IT,1693
AM,LR,721
HK,IT,2315
HK,LR,1166
GU,IT,3243
GU,LR,1415
IM,IT,7048
IM,LR,846
KY,LR,13497
BI,IT,1734
BI,LR,71751
HR,IT,11109
HR,LR,898
HU,IT,5458
HU,LR,602
GT,IT,743
GT,LR,1044
BN,IT,1529
BN,LR,1984
CA,IT,4385
CA,LR,7441
DK,IT,7532
DK,LR,1320
CR,IT,2803
CR,LR,2121
KZ,LR,1185
ET,IT,1450
ET,LR,7649
GA,IT,5101
GA,LR,70031
LA,LR,735
HT,IT,981
HT,LR,59181
FR,IT,11280
FR,LR,5607
CO,IT,2014
CO,LR,1826
EG,IT,3215
EG,LR,4358
KE,LR,77305
GF,IT,2771
GF,LR,22342
GN,IT,15788
GN,LR,1569069
CV,IT,34915
CV,LR,20906
DZ,IT,1251
DZ,LR,11539
AE,IT,6781
AE,LR,15134
CL,IT,2317
CL,LR,1668
BJ,IT,4228
BJ,LR,79623
AW,IT,4098
AW,LR,3481
AG,IT,5273
AG,LR,27000
KW,LR,10645
BD,IT,4410
BD,LR,3365
GP,IT,3394
GP,LR,9190
CG,IT,3882
CG,LR,76247
BE,IT,16513
BE,LR,8251
BG,IT,12360
BG,LR,836
GD,IT,1790
GD,LR,36025
AL,IT,103637
AL,LR,1654
EC,IT,4978
EC,LR,1369
AR,IT,4459
AR,LR,992
IS,IT,9220
IS,LR,1648
LC,LR,24489
BY,IT,6193
BY,LR,2151
IT,LR,5322
KR,LR,5831
CH,IT,71976
CH,LR,3613
GH,IT,8064
GH,LR,205602
CD,IT,1314
CD,LR,64469
GW,IT,12134
GW,LR,232848
GB,IT,14424
GB,LR,4412
GQ,IT,7215
GQ,LR,89796
AZ,IT,1361
PL,AW,746
GT,HT,2385
GU,HT,2769
GF,HT,2236387
BT,HT,454
FJ,HT,2071
BA,HT,442
EE,HT,203
AG,HT,60747
AM,HT,550
BN,HT,454
DZ,HT,2139
BW,HT,31113
CM,HT,26768
CA,HT,30013
BF,HT,21786
GN,HT,40924
HK,HT,231
AR,HT,3197
GD,HT,52867
CR,HT,3363
FR,HT,11756
AE,HT,1695
BG,HT,504
EG,HT,1181
GA,HT,43727
CV,HT,9432
CL,HT,172868
CY,HT,1100
BB,HT,42368
GP,HT,811385
GH,HT,14736
FI,HT,264
GR,HT,720
ES,HT,1224
AL,HT,659
CH,HT,2493
BY,HT,623
EC,HT,3520
GB,HT,584
AU,HT,333
BJ,HT,34566
CG,HT,57389
DK,HT,321
BI,HT,12710
ET,HT,2986
AW,HT,148495
AZ,HT,783
CD,HT,35621
DJ,HT,7895
CF,HT,29589
CO,HT,4049
BZ,HT,19909
GQ,HT,16647
GM,HT,11336
BD,HT,1437
BE,HT,2111
HR,HT,354
DE,HT,700
GE,HT,455
CI,HT,26489
BS,HT,948109
CZ,HT,240
GW,HT,12757
AO,HT,18594
CW,HT,124422
AT,HT,448
DO,HT,670591
GY,HT,69425
BH,HT,1796
HN,HT,5447
KR,TR,500
IN,TR,234
BO,TR,302
LK,TR,423
MU,TR,683
BR,TR,502
FI,TR,2531
GR,TR,6817
MO,TR,495
NO,TR,3355
PH,TR,726
EE,TR,1653
MW,TR,467
BA,TR,4216
GT,TR,203
FJ,TR,230
LB,TR,21127
MN,TR,3677
CM,TR,2320
BZ,TR,508
LS,TR,405
ES,TR,1003
MA,TR,3272
SC,TR,974
JO,TR,10383
MM,TR,154
BW,TR,654
SI,TR,1505
ST,TR,780
BB,TR,552
TL,TR,217
HU,TR,1244
KG,TR,7912
IT,TR,1440
LR,TR,3341
RO,TR,2176
AE,TR,4980
NA,TR,1319
NI,TR,437
PF,TR,215
GF,TR,639
PT,TR,1034
DZ,TR,3043
HK,TR,538
SL,TR,4921
JE,TR,756
BT,TR,539
SA,TR,5882
MX,TR,279
AW,TR,560
SK,TR,822
BI,TR,1288
ML,TR,1506
DK,TR,4634
LY,TR,6964
TN,TR,3540
GM,TR,4600
NC,TR,222
CA,TR,1424
AM,TR,1572
ET,TR,1490
PY,TR,759
FR,TR,3250
MG,TR,1570
DJ,TR,15306
RW,TR,1243
HT,TR,879
GA,TR,1698
GU,TR,289
IM,TR,1357
MQ,TR,307
LA,TR,479
SV,TR,256
AR,TR,496
NP,TR,385
GD,TR,476
NL,TR,9090
CV,TR,599
KW,TR,4320
BJ,TR,1618
KZ,TR,4682
PE,TR,324
BD,TR,905
TD,TR,7322
KM,TR,1059
CG,TR,1756
ME,TR,11020
AG,TR,687
AL,TR,3614
GH,TR,2247
SR,TR,607
MK,TR,11446
PK,TR,3505
CL,TR,362
GN,TR,2666
LT,TR,1504
LC,TR,513
QA,TR,5437
BY,TR,3415
TJ,TR,5846
OM,TR,2967
MR,TR,3804
KE,TR,1721
DE,TR,15784
NZ,TR,542
SZ,TR,665
MY,TR,548
MD,TR,3613
BF,TR,1476
CD,TR,1373
NE,TR,2073
AU,TR,1397
EG,TR,3795
GW,TR,1885
PL,TR,838
GB,TR,2832
TG,TR,1811
PG,TR,371
MV,TR,1484
BS,TR,1246
PA,TR,560
GE,TR,12559
RE,TR,241
HR,TR,1168
CO,TR,470
TO,TR,279
SN,TR,2064
EC,TR,321
CH,TR,8723
GP,TR,309
BE,TR,6939
ID,TR,548
MZ,TR,907
KI,TR,542
CF,TR,1955
CR,TR,490
NG,TR,1886
KH,TR,402
BN,TR,653
RS,TR,3357
IE,TR,1980
LU,TR,4299
JM,TR,862
KY,TR,1382
SB,TR,282
JP,TR,482
CY,TR,97437
GQ,TR,2220
AZ,TR,28146
IS,TR,1130
BG,TR,13003
CI,TR,1419
CZ,TR,994
MT,TR,6867
AO,TR,1452
PR,TR,349
SG,TR,638
CW,TR,977
AT,TR,15384
GY,TR,468
BH,TR,3496
TH,TR,450
DO,TR,1142
LV,TR,1502
HN,TR,431
SE,TR,5204
BO,IN,248
GF,IN,285
FI,IN,329
GR,IN,430
BR,IN,287
CM,IN,519
BB,IN,487
BB,BO,542
EE,IN,323
GT,IN,232
HR,IN,239
HU,IN,205
BW,IN,1082
BT,IN,11494
BS,IN,410
GQ,IN,972
AE,IN,41803
AE,BO,702
AW,IN,495
AW,BO,3350
AM,IN,371
AM,BO,158
BA,IN,166
BA,BO,306
ET,IN,580
DZ,IN,324
GN,IN,608
HT,IN,603
HK,IN,798
BZ,IN,822
BI,IN,797
BI,BO,486
ES,IN,280
GU,IN,250
IM,IN,438
EG,IN,400
GE,IN,504
AR,IN,178
AR,BO,42482
BE,IN,369
BE,BO,1020
FJ,IN,1903
GD,IN,701
BD,IN,6910
BD,BO,482
CA,IN,3900
CL,IN,122
DE,IN,640
GP,IN,160
CH,IN,693
EC,IN,256
BF,IN,481
BF,BO,675
GA,IN,717
CG,IN,744
GM,IN,1320
FR,IN,266
BY,IN,429
GH,IN,1435
AL,IN,252
AL,BO,522
GB,IN,1615
DK,IN,392
BJ,IN,1597
BJ,BO,4043
CD,IN,856
CV,IN,247
DJ,IN,1012
ID,IN,738
AG,IN,590
AG,BO,758
CY,IN,3008
IE,IN,2043
AU,IN,3487
AU,BO,411
CO,IN,255
BN,IN,4527
BN,BO,501
CF,IN,575
CR,IN,296
GW,IN,530
AZ,IN,272
AZ,BO,254
BG,IN,220
BG,BO,409
CI,IN,629
CZ,IN,214
AO,IN,815
AO,BO,1890
CW,IN,635
AT,IN,393
AT,BO,751
DO,IN,433
GY,IN,1540
BH,IN,34340
BH,BO,623
HN,IN,473
PH,ZM,1564
IN,ZM,1511
IN,MX,202
BO,ZM,477
BO,MX,9338
FJ,ZM,2963
FJ,MX,285
AG,ZM,7335
AG,MX,1064
GF,ZM,5036
GF,MX,1486
GT,ZM,468
GT,MX,17677
OM,ZM,4364
MW,ZM,868465
MW,MX,232
GU,ZM,620
GU,MX,624
IM,ZM,1735
IM,MX,328
SI,ZM,491
NI,ZM,1282
JM,ZM,15358
JM,MX,1177
SC,ZM,39059
GQ,ZM,19464
GQ,MX,2432
TZ,ZM,109497
LK,ZM,2442
LK,MX,401
BA,ZM,530
BA,MX,299
IT,ZM,884
IT,MX,1041
LR,ZM,185925
LR,MX,962
ST,ZM,61882
ES,ZM,536
ES,MX,3885
BR,ZM,764
BR,MX,1603
JE,ZM,2758
JE,MX,422
MM,ZM,274
MM,MX,156
CM,ZM,41990
CM,MX,603
KI,ZM,3754
KI,MX,277
MN,ZM,418
MN,MX,202
PF,ZM,265
UA,ZM,780
TN,ZM,2569
SR,ZM,5737
AW,ZM,908
AW,MX,3409
MG,ZM,22753
MG,MX,610
US,ZM,1806
AM,ZM,294
AM,MX,181
BW,ZM,167011
BW,MX,300
NG,ZM,26790
LY,ZM,2915
LY,MX,376
FI,ZM,2855
FI,MX,478
GR,ZM,1005
GR,MX,550
LS,ZM,83404
LS,MX,236
BN,ZM,901
BN,MX,313
BB,ZM,4000
BB,MX,514
MX,ZM,449
DK,ZM,1788
DK,MX,509
MA,ZM,3357
MA,MX,2893
JO,ZM,1149
JO,MX,411
KE,ZM,54478
KE,MX,464
BF,ZM,31906
BF,MX,529
ZA,ZM,74127
ME,ZM,1015
ME,MX,559
CR,ZM,882
CR,MX,10815
ET,ZM,5938
ET,MX,256
VC,ZM,10091
LA,ZM,366
LA,MX,169
SN,ZM,22351
SV,ZM,557
SL,ZM,129834
PY,ZM,951
CA,ZM,1985
CA,MX,2805
NZ,ZM,1874
HK,ZM,522
HK,MX,305
NP,ZM,998
HT,ZM,27051
HT,MX,3210
ID,ZM,513
ID,MX,440
UZ,ZM,726
HU,ZM,378
HU,MX,440
BT,ZM,1080
BT,MX,374
GD,ZM,10375
GD,MX,894
PE,ZM,581
PA,ZM,902
GN,ZM,38411
GN,MX,579
KW,ZM,2463
KW,MX,458
RO,ZM,860
AE,ZM,4645
AE,MX,692
FR,ZM,764
FR,MX,770
AR,ZM,452
AR,MX,6436
DE,ZM,1073
DE,MX,887
GA,ZM,28956
GA,MX,539
DZ,ZM,2649
DZ,MX,1625
BE,ZM,1314
BE,MX,709
PT,ZM,840
BI,ZM,380084
BI,MX,381
QA,ZM,4467
SA,ZM,3047
TW,ZM,143
RW,ZM,264210
NO,ZM,2056
SK,ZM,309
NA,ZM,131774
EC,ZM,627
EC,MX,9848
GP,ZM,2731
GP,MX,678
GH,ZM,44491
GH,MX,904
MK,ZM,683
MK,MX,479
BJ,ZM,48475
BJ,MX,1121
CG,ZM,50345
CG,MX,691
BY,ZM,813
BY,MX,532
TD,ZM,16673
UY,ZM,475
VU,ZM,2736
CH,ZM,1368
CH,MX,1566
KG,ZM,426
KG,MX,116
AL,ZM,989
AL,MX,468
BD,ZM,2117
BD,MX,405
LT,ZM,383
LT,MX,352
TT,ZM,5151
CL,ZM,744
CL,MX,5108
EG,ZM,1855
EG,MX,633
JP,ZM,356
JP,MX,362
CV,ZM,5227
CV,MX,678
KR,ZM,326
KR,MX,371
CZ,ST,1259
AZ,ST,1879
CW,ST,1987
PR,ST,1806
DO,ST,5601
AT,ST,1211
SE,ST,1018
LV,ST,444
AO,ST,1245384
GY,ST,8638
BH,ST,1792
HN,ST,2694
SG,ST,360
BA,KM,365
IN,KM,376
BO,KM,291
AG,KM,13400
BT,KM,336
JO,KM,1407
ES,KM,299
BR,KM,478
GU,KM,260
IM,KM,97
HU,KM,163
IT,KM,310
GT,KM,283
FJ,KM,31179
BB,KM,1584
DZ,KM,2128
AM,KM,163
AW,KM,792
GF,KM,19450
ID,KM,494
BW,KM,11461
CA,KM,1543
BI,KM,35273
CO,KM,395
CM,KM,19112
KI,KM,3964
DK,KM,631
DJ,KM,29051
IS,KM,167
GN,KM,73331
AR,KM,225
AE,KM,11146
FI,KM,109
GR,KM,1592
GA,KM,27393
FR,KM,149662
HK,KM,181
BS,KM,3866
BN,KM,356
GD,KM,4229
CV,KM,4121
JP,KM,145
BG,KM,244
EG,KM,3337
CL,KM,212
BZ,KM,9042
HT,KM,9800
CY,KM,1333
ET,KM,2097
CG,KM,31182
BJ,KM,46338
BF,KM,22197
GH,KM,6319
GP,KM,11087
KE,KM,34312
CH,KM,1565
GB,KM,407
AU,KM,271
GW,KM,6561
CD,KM,17322
KH,KM,296
JE,KM,277
AL,KM,469
BY,KM,320
JM,KM,4585
GM,KM,5232
HR,KM,153
CR,KM,336
DE,KM,391
GQ,KM,13854
EE,KM,90
IE,KM,162
AZ,KM,368
EC,KM,343
BE,KM,1742
GE,KM,244
KG,KM,229
BD,KM,894
CF,KM,32576
CI,KM,28622
XK,MK,944473
XK,SV,312
XK,LA,175
XK,CV,518
XK,KR,237
XK,NI,469
XK,CL,390
XK,LK,479
XK,LB,1453
XK,RS,377013
XK,HK,309
XK,PG,318
XK,BT,200
XK,MN,963
XK,TR,8184
XK,BY,1800
XK,TN,1811
XK,GA,963
XK,RO,5572
XK,AE,1969
XK,GF,641
XK,MD,3434
XK,NL,8071
XK,TT,962
XK,EC,411
XK,FI,43435
XK,GR,22766
XK,MZ,544
XK,VC,552
XK,SB,349
XK,GW,686
XK,FJ,388
XK,CG,909
XK,IN,204
XK,BO,322
XK,TZ,725
XK,GH,1485
XK,BZ,535
XK,US,3766
XK,MV,1019
XK,MW,312
XK,GB,8360
XK,TG,1033
XK,JO,1379
XK,DK,13955
XK,GT,304
XK,HR,116972
XK,RE,306
XK,PE,345
XK,UA,1277
XK,FR,14155
XK,TD,870
XK,LU,84755
XK,PF,275
XK,JP,269
XK,SZ,548
XK,MY,402
XK,BB,873
XK,ID,393
XK,AL,1136917
XK,SR,591
XK,LT,1709
XK,EE,2020
XK,KG,761
XK,CI,969
XK,GQ,760
XK,NP,262
XK,ET,428
XK,SA,1220
XK,DJ,1694
XK,QA,1655
XK,MO,370
XK,NO,39282
XK,HT,541
XK,CA,5801
XK,CF,7719
XK,ME,549348
XK,KW,1599
XK,CZ,6793
XK,MU,777
XK,MG,545
XK,UY,590
XK,BG,8787
XK,VU,171
XK,GM,1770
XK,SC,1026
XK,PH,432
XK,NA,1683
XK,BF,862
XK,BD,460
XK,MR,486
XK,WS,226
XK,BR,499
XK,IE,5714
XK,PY,723
XK,IT,22741
XK,LR,2544
XK,PK,1017
XK,JE,702
XK,AU,2243
XK,NG,814
XK,AG,780
XK,TW,135
XK,BW,554
XK,AM,882
XK,AO,878
XK,BE,36547
XK,TJ,1089
XK,LS,265
XK,AZ,1797
XK,TL,282
XK,CR,639
XK,SL,1989
XK,ML,1354
XK,OM,828
XK,SN,953
XK,KH,220
XK,AR,479
XK,KZ,3038
XK,PA,612
XK,PR,428
XK,SG,511
XK,BS,708
XK,KE,1001
XK,NZ,1967
XK,CO,443
XK,NC,419
XK,KI,503
XK,UG,1114
XK,KY,1035
XK,BN,520
XK,JM,1611
XK,IS,22212
XK,XK,35475437
XK,MT,11496
XK,CW,791
XK,AT,124851
XK,DO,1033
XK,GY,758
XK,BH,1161
XK,LV,1776
XK,VN,116
XK,TH,234
XK,BI,658
XK,SE,66958
XK,HN,444
XK,PL,1568
BI,BA,521
BI,AW,818
BI,BI,86698316
BI,AM,253
BI,AL,914
BI,BF,66933
BI,AR,427
BI,BD,1813
BI,AE,10497
BI,BB,1333
BI,AG,3378
BI,AU,6135
BI,BE,25648
BI,BG,568
BI,AZ,984
BI,AT,1078
BI,AO,19853
BI,BH,2682
CO,BO,10131
CO,BR,3246
CO,BA,366
CO,BS,3322
CO,CM,965
CO,BW,493
CO,AE,1471
CO,BB,1422
CO,BJ,1980
CO,BZ,4962
CO,AM,210
CO,AL,601
CO,BT,339
CO,AR,10177
CO,CA,3082
CO,CO,1718216
CO,BI,657
CO,AW,125638
CO,CL,29668
CO,CH,3692
CO,CD,853
CO,BY,548
CO,CG,1195
CO,BN,344
CO,BD,512
CO,BE,1410
CO,CF,821
CO,AU,3537
CO,BF,832
CO,AG,2030
CO,BG,506
CO,AZ,342
CO,CI,1098
CO,AO,2418
CO,AT,1133
CO,BH,979
KE,HU,888
KE,FJ,2343
KE,EE,690
KE,GT,477
KE,GF,4739
KE,KE,8456581
KE,GU,781
KE,IM,3512
KE,BR,808
KE,BB,5752
KE,IN,1633
KE,BO,485
KE,ES,858
KE,BW,21747
KE,BA,709
KE,JO,2216
KE,AG,9003
KE,AW,1142
KE,DZ,3153
KE,BI,187017
KE,IT,1800
KE,HR,653
KE,BN,1083
KE,BT,1042
KE,FI,4607
KE,GR,1876
KE,CO,801
KE,CM,27527
KE,HK,538
KE,AM,287
KE,DJ,90121
KE,HT,21793
KE,GA,22227
KE,FR,1203
KE,IS,3359
KE,AE,27250
KE,JP,500
KE,CL,639
KE,DE,3180
KE,GD,9584
KE,EG,3071
KE,AR,509
KE,CG,34750
KE,AL,1672
KE,CH,3657
KE,BY,893
KE,GP,2903
KE,ET,50660
KE,CV,5682
KE,DK,2441
KE,AU,6250
KE,GN,27828
KE,EC,644
KE,GH,93295
CZ,KM,153
AO,KM,7645
CW,KM,1172
AT,KM,170
DO,KM,1417
GY,KM,5183
BH,KM,1679
HN,KM,622
FJ,JM,7684
FI,JM,1349
GR,JM,969
CY,JM,2882
GF,JM,232552
EE,JM,1086
BR,JM,1720
HU,JM,612
BS,JM,1056024
GT,JM,1158
CM,JM,8484
BT,JM,572
AG,JM,3122767
JE,JM,9669
BA,JM,890
GN,JM,7982
GD,JM,1736959
IN,JM,875
BO,JM,926
GU,JM,9704
IM,JM,3143
BB,JM,1062561
HK,JM,1053
DK,JM,1298
FR,JM,2411
AM,JM,298
DZ,JM,1515
BJ,JM,7381
BI,JM,4110
GA,JM,11457
AW,JM,128340
BW,JM,16430
IT,JM,1847
AL,JM,1235
CR,JM,6786
HT,JM,111837
AR,JM,1017
BN,JM,1149
BE,JM,2683
CV,JM,6108
BF,JM,5060
CL,JM,2257
ET,JM,2302
BD,JM,1095
GP,JM,43955
GH,JM,24429
CH,JM,5245
ES,JM,1726
AE,JM,4329
CD,JM,9590
ID,JM,903
BY,JM,722
EC,JM,1421
DE,JM,2845
GB,JM,34087
GW,JM,6627
CF,JM,7028
CG,JM,13763
EG,JM,1165
HR,JM,1097
BZ,JM,252928
GQ,JM,10647
AU,JM,2073
IS,JM,2590
CA,JM,78714
CO,JM,1905
DJ,JM,3472
IE,JM,3759
BG,JM,1249
CI,JM,7931
GM,JM,30178
CZ,JM,614
GE,JM,516
AZ,JM,559
AO,JM,9998
CW,JM,382243
AT,JM,2345
DO,JM,24145
GY,JM,890143
BH,JM,3250
HN,JM,3983
FJ,GM,2897
BA,GM,2615
BS,GM,10392
GF,GM,16637
BR,GM,4056
CY,GM,45670
ES,GM,29109
BO,GM,1164
FI,GM,38974
CM,GM,25145
EE,GM,7130
DK,GM,17678
BB,GM,12469
FR,GM,12805
BW,GM,40189
AE,GM,19336
BD,GM,2234
BT,GM,1194
BZ,GM,5960
GD,GM,16045
DZ,GM,4645
ET,GM,4979
AL,GM,2234
CO,GM,2080
CA,GM,7097
AR,GM,2662
BN,GM,2217
EG,GM,2794
AM,GM,1334
BJ,GM,43980
CG,GM,73579
BI,GM,15297
CL,GM,1176
CH,GM,25175
BY,GM,5175
CD,GM,16041
AW,GM,5841
GA,GM,77483
BG,GM,1963
EC,GM,1686
GH,GM,45259
GB,GM,36916
AU,GM,3288
CF,GM,35123
CV,GM,83567
BE,GM,18167
BF,GM,31196
CR,GM,3268
AG,GM,13416
AZ,GM,3176
DE,GM,36854
GE,GM,2728
DJ,GM,7992
CI,GM,82948
CZ,GM,1821
AO,GM,40537
CW,GM,10538
AT,GM,18428
DO,GM,4949
BH,GM,14631
IN,PT,801
BO,PT,1074
KR,PT,846
KE,PT,1005
MO,PT,49833
GF,PT,11373
BR,PT,33146
BA,PT,1805
LK,PT,594
FJ,PT,963
MW,PT,1245
NO,PT,10939
CM,PT,1746
GT,PT,669
AG,PT,1816
KI,PT,372
JO,PT,660
PH,PT,587
ES,PT,29713
LS,PT,303
KZ,PT,621
EE,PT,6869
HU,PT,3768
BW,PT,1954
LY,PT,462
PF,PT,2716
GQ,PT,12038
AE,PT,6420
AM,PT,1161
AW,PT,6779
DZ,PT,773
KG,PT,321
MM,PT,73
PE,PT,1556
BT,PT,793
MX,PT,1059
MG,PT,1052
MN,PT,354
BB,PT,1642
NC,PT,3563
FI,PT,6029
GR,PT,5706
DK,PT,9970
ET,PT,345
DJ,PT,681
NI,PT,1022
GN,PT,9738
CA,PT,10476
FR,PT,47926
AR,PT,2826
JE,PT,540817
HK,PT,1775
CV,PT,2122847
BI,PT,1766
NL,PT,21596
GD,PT,1302
MA,PT,2126
JM,PT,1373
BJ,PT,5468
GU,PT,919
IM,PT,22689
LT,PT,5415
MU,PT,2412
MR,PT,1553
HR,PT,4567
CL,PT,2765
BD,PT,2310
JP,PT,1379
KM,PT,462
BZ,PT,857
BG,PT,7577
KW,PT,2103
EG,PT,581
MK,PT,3360
LA,PT,198
NP,PT,16946
IS,PT,35844
GH,PT,1560
ME,PT,3719
HT,PT,953
EC,PT,1848
MQ,PT,4048
GA,PT,4531
BN,PT,1247
BY,PT,2705
PA,PT,2926
MY,PT,795
MD,PT,27709
LC,PT,1767
CH,PT,264146
CD,PT,1194
NE,PT,991
MV,PT,2717
PG,PT,409
LB,PT,1573
OM,PT,2604
AL,PT,1837
GP,PT,31277
CG,PT,2875
IT,PT,10043
LR,PT,2212
MZ,PT,42552
ID,PT,665
PL,PT,3560
MT,PT,24999
ML,PT,1591
NG,PT,835
CR,PT,2535
CO,PT,2090
KH,PT,212
GE,PT,2432
GW,PT,1038730
AU,PT,5430
GB,PT,30796
NA,PT,6703
GM,PT,16731
CF,PT,3629
BE,PT,33857
NZ,PT,3468
DE,PT,14953
KY,PT,7471
CY,PT,11412
IE,PT,22381
BF,PT,1054
PK,PT,1313
CI,PT,1920
AZ,PT,704
BS,PT,1284
CZ,PT,4530
LU,PT,843534
AO,PT,123355
PR,PT,1810
CW,PT,10966
AT,PT,10402
DO,PT,2411
GY,PT,943
BH,PT,4326
LV,PT,5947
HN,PT,811
FJ,MZ,2800
BA,MZ,410
BS,MZ,2839
MA,MZ,2800
CM,MZ,26725
ES,MZ,1073
GF,MZ,5868
GT,MZ,1111
JO,MZ,1074
LS,MZ,40520
LK,MZ,1860
FI,MZ,644
GR,MZ,677
HR,MZ,359
KE,MZ,46014
MW,MZ,151804
EE,MZ,250
BT,MZ,739
GN,MZ,76435
HK,MZ,282
AG,MZ,3622
KR,MZ,236
IN,MZ,886
BO,MZ,1171
MY,MZ,567
BW,MZ,49919
BB,MZ,1843
MG,MZ,75307
