id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
71,France,Lyon,Europe,"Lyon Internet Exchange",http://www.lyonix.net/fr/,Active,20100601,31926,45.72000,4.95000,93,31999434,18292891,8545850,0.000000,Yes,2021-07-11,5,168,5,53,105,77,http://www.lyonix.net/en/lyonix-members,Yes,LYS,383
1194,Bulgaria,Sofia,Europe,"Balkan Internet Exchange",http://www.b-ix.net/,Active,20100000,0,42.65000,23.38000,47,31130000,69420000,30000000,0.000000,No,2021-04-05,3,169,3,92,188,78,http://www.b-ix.net/members/peers/,No,,383
57,Ecuador,Guayaquil,"Latin America","NAP AEPROVI Guayaquil",http://aeprovi.org.ec/es/napec,Active,20030000,0,-2.15000,-79.88000,10,28413636,14195605,3208774,0.000000,No,2021-07-11,2,173,3,60,431,17,http://aeprovi.org.ec/es/napec/topologia,No,,137
479,"Democratic Republic of Congo",Kinshasa,Africa,"Kinshasa Internet Exchange",http://www.ispa-drc.cd/,Active,20021100,263,-4.38000,15.43000,11,26690000,7220000,1500000,0.000000,Yes,2021-04-03,1,177,1,21,425,9,http://www.ispa-drc.cd/index.php?option=com_content&view=article&id=2&Itemid=4,Yes,FIH,81
164,"New Zealand",Auckland,Asia-Pacific,"Auckland Peering Exchange",http://ape.nzix.net/,Active,19990810,112,-37.02000,174.80000,83,26610000,7800000,3000000,0.000000,Yes,2021-04-03,3,178,3,25,116,40,http://ape.nzix.net/ape-peers.html,Yes,AKL,249
1276,Brazil,Goiânia,"Latin America","Ponto de Troca de Trafego do Goiânia",https://ix.br/adesao/gyn,Active,20101020,0,-16.67000,-49.25000,38,26520000,3160000,500000,0.000000,No,2021-04-03,13,179,20,25,228,18,https://ix.br/particip/gyn,No,,137
192,Russia,Novosibirsk,Europe,"MSK-IX Novosibirsk",https://www.msk-ix.ru/en/,Active,20040000,0,55.03000,82.90000,73,26500000,0,0,0.000000,No,2016-06-06,9,180,12,65,131,80,https://www.msk-ix.ru/en/members/,No,,383
362,"Viet Nam",Hanoi,Asia-Pacific,"Vietnam National Internet Exchange",https://www.vnnic.vn/en/dns-vnix/about-vnix-system,Active,20031108,0,21.03000,105.85000,10,24500000,0,0,0.000000,No,0000-00-00,1,181,2,92,431,41,https://www.vnnic.vn/en/dns-vnix/vnix-member-isp,No,,249
229,Sweden,Sundsvall,Europe,"Netnod Sundsvall",https://www.netnod.se,Active,20000000,0,62.38000,17.30000,8,24483000,742707,200000,0.000000,No,2021-04-03,3,183,10,206,486,82,https://www.netnod.se/ix/networks,No,,383
59,Egypt,Cairo,Africa,"Cairo Internet Exchange",http://www.caix.net.eg/,Active,20020500,2209,30.13000,31.40000,7,24400000,15400000,9540000,0.000000,Yes,2021-03-05,1,184,2,34,517,10,http://www.caix.net.eg/index.php/member-list,Yes,CAI,81
159,Nepal,Kathmandu,Asia-Pacific,"Nepal Internet Exchange - Putalisadak",http://www.npix.net.np/,Active,20020800,1207,27.70000,85.37000,47,23792273,9545029,2043563,0.000000,Yes,2021-07-11,1,185,1,41,188,42,http://www.npix.net.np/members,Yes,KTM,249
134,Japan,Tokyo,Asia-Pacific,"Network Service Provider IXP (Distributed IX in Edo)",http://nspixp.wide.ad.jp/2/,Active,19961000,6969,35.55000,139.78000,46,23000000,0,0,0.000000,Yes,2014-09-20,7,187,8,46,196,43,,Yes,NRT,249
907,Indonesia,Jakarta,Asia-Pacific,"Biznet Internet Exchange",http://www.biznetnetworks.com/en/company/network/biznet-internet-exchange/,Active,20060000,0,-6.17444,106.82944,39,23000000,0,4000000,0.000000,No,2021-04-03,2,187,5,53,224,43,http://www.biznetnetworks.com/en/company/network/biznet-internet-exchange/,No,,249
82,Germany,Düsseldorf,Europe,"Megaport Düsseldorf IX",https://www.megaport.com/,Active,20030000,238972,51.28000,6.76000,118,22900000,0,0,0.000000,Yes,2012-01-23,8,189,7,43,81,83,,No,,383
705,Germany,Stuttgart,Europe,"Stuttgarter Internet Exchange",http://www.stuttgart-ix.de/,Active,20050400,0,48.83000,9.20000,27,21679759,12743764,2683383,0.000000,No,2021-07-11,9,192,18,125,267,85,http://www.stuttgart-ix.de/teilnehmer/,No,,383
19,Brazil,"Belo Horizonte","Latin America","Ponto de Troca de Tráfego do Belo Horizonte",https://ix.br/adesao/mg/,Active,20100100,0,-19.63000,-43.97000,109,21030000,10700000,1100000,0.000000,No,2021-04-03,16,197,6,9,85,22,http://ix.br/particip/mg,No,,137
89,Germany,Munich,Europe,"Megaport Munich IX",https://www.megaport.com,Active,19940600,169259,48.13000,11.70000,52,20000000,0,0,0.000000,Yes,2015-10-31,11,200,13,82,170,88,,Yes,"FRA, MUC",383
988,Curaçao,Willemstad,"Latin America","Caribbean Internet Exchange",https://cw.ams-ix.net/,Active,20090420,0,12.12240,-68.88240,14,19850052,12820022,2000002,0.000170,No,2021-04-03,1,203,1,50,373,23,https://cw.ams-ix.net/connected_parties,No,,137
228,Sweden,Stockholm,Europe,SOLIX,http://www.solix.se/,Active,20011200,0,59.33000,18.05000,69,19360000,10770000,4200000,0.000000,No,2021-04-03,4,204,3,67,139,91,https://apps.db.ripe.net/db-web-ui/,No,,383
231,Switzerland,Geneva,Europe,"CERN IXP / Equinix Geneva",https://cixp.net/,Active,19950000,0,46.25000,6.13000,44,18600000,6690000,4000000,0.000000,Yes,2021-02-03,2,206,5,99,205,93,https://cixp.net/technical/peering,Yes,GVA,383
978,Ukraine,Kherson,Europe,"Kherson Internet Exchange",https://ix.ks.ua/,Active,20080000,0,46.63000,32.57000,14,16800000,0,0,0.000000,No,2021-04-03,4,214,5,167,373,97,,No,,383
1275,Brazil,"Campina Grande","Latin America","Ponto de Troca de Trafego do Campina Grande",https://ix.br/adesao/cpv,Active,20100928,0,-7.22000,-35.88000,78,16260000,11300000,1000,0.000000,No,2021-04-03,18,215,11,14,124,25,https://ix.br/particip/cpv,No,,137
16,Bangladesh,Dhaka,Asia-Pacific,"Bangladesh Internet Exchange",http://www.bdix.net/,Active,20040826,4640,23.77000,90.38000,79,13260078,17543135,2794484,0.000000,Yes,2021-03-08,1,222,1,27,121,49,http://www.bdix.net/members.html,Yes,DAC,249
248,Uganda,Kampala,Africa,"Uganda Internet Exchange",https://www.uixp.co.ug/,Active,20030700,6803,0.32000,32.62000,29,12420360,8187366,2581914,0.000000,Yes,2021-07-11,1,224,1,10,259,12,https://www.uixp.co.ug/networks,Yes,KLA,81
193,Russia,Samara,Europe,"MSK-IX Samara",https://www.msk-ix.ru/eng/,Active,20090000,0,53.25000,50.45000,35,12400000,0,0,0.000000,No,2014-08-20,11,225,22,114,240,100,https://www.msk-ix.ru/en/members/,No,,383
982,Haiti,"Port au Prince","Latin America","AHTIC Internet Exchange Point",http://ixp.ht/,Active,20090505,63,18.57000,-72.30000,9,12000000,0,200000,0.000000,Yes,2021-03-05,1,227,1,65,466,27,,Yes,PAP,137
946,"United States",Phoenix,"North America","Digital Realty Phoenix Internet Exchange",https://ix.digitalrealty.com/,Active,20080602,141909,33.45070,-112.06840,9,10500000,0,1200000,0.000000,Yes,2021-04-03,36,234,68,76,466,40,https://ix.digitalrealty.com/,Yes,PHX,253
100,Iceland,Reykjavik,Europe,"Reykjavik Internet Exchange",http://www.rix.is/,Active,19990000,0,64.12000,-21.90000,27,10223170,5970366,2797444,0.000000,Yes,2021-07-10,1,235,1,125,267,104,http://www.rix.is/connected.html,Yes,KEF,383
1263,Indonesia,Jakarta,Asia-Pacific,"Matrix Cable System Internet Exchange",https://nap.net.id/mcixservice.html,Active,20110000,323959,-6.17444,106.82944,68,10000000,0,0,0.000000,Yes,0000-00-00,3,236,3,31,140,51,,Yes,JKT,249
1018,Brazil,Salvador,"Latin America","Ponto de Troca de Trafego do Salvador",https://ix.br/adesao/ba,Active,20080000,0,-13.02000,-38.52000,104,10000000,14700000,6000000,0.000000,No,2021-11-03,21,236,8,11,90,29,https://ix.br/particip/ba,No,,137
242,Tanzania,"Dar es Salaam",Africa,"TIX Tanzania - Dar es Salaam",https://www.tix.or.tz/,Active,20030700,7773,-6.87000,39.20000,42,9340000,6739000,1120000,0.000000,Yes,2021-04-03,1,239,1,9,212,15,https://www.tix.or.tz/peers.html,Yes,DAR,81
297,"United States","Los Angeles","North America","Los Angeles International Internet Exchange",http://www.laiix.net/,Active,19960000,117076,33.97000,-118.25000,32,9200000,0,4600000,0.000000,Yes,2018-09-28,37,240,36,40,250,41,http://www.laiix.net/members/,No,,253
2,Argentina,"Buenos Aires","Latin America","CABASE IXP Buenos Aires",https://www.cabase.org.ar/nap-buenos-aires/,Active,19980401,17224,-34.57000,-58.42000,125,9190000,0,0,0.000000,Yes,2015-02-15,1,241,1,7,72,30,https://www.cabase.org.ar/nap-buenos-aires/,No,EZE,137
1236,Latvia,Riga,Europe,"Santa Monica Internet Local Exchange",http://www.smile-ixp.net/,Active,20051011,327,56.97000,24.05000,39,8900000,0,0,0.000000,Yes,0000-00-00,1,242,2,105,224,105,,No,RIX,383
171,"New Zealand",Wellington,Asia-Pacific,"Wellington Internet Exchange",http://wix.nzix.net/,Active,19961200,6325,-41.33000,174.80000,89,8000000,0,0,0.000000,Yes,2021-04-03,4,246,2,23,111,53,http://ape.nzix.net/wix-peers.html,Yes,WLG,249
222,Sweden,Gothenburg,Europe,"Netnod Gothenburg",https://www.netnod.se/,Active,19980000,0,57.67000,12.30000,13,7884000,4268000,1500000,0.000000,No,2021-04-03,5,249,7,170,385,108,https://www.netnod.se/ix/networks,No,,383
92,Germany,Nuremberg,Europe,"Nürnberger Internet Exchange",http://www.n-ix.net/,Active,20030000,8942,49.50000,11.08000,45,6400000,4090000,2000000,0.000000,No,2021-06-10,12,256,15,97,200,110,http://www.n-ix.net/teilnehmer/teilnehmerliste/,No,,383
103,India,Mumbai,Asia-Pacific,"National Internet Exchange of India",http://nixi.in/en/,Active,20030719,0,19.00000,72.80000,44,5368709,2713657,1375315,0.000000,No,2021-07-11,7,261,5,47,205,56,https://nixi.in/en/connected-networks/mumbai,No,,249
350,"United States","St. Louis","North America","MidWest-IX - St. Louis",https://www.midwest-ix.com/locations/stlouis/index.html,Active,20170119,176708,38.58000,-90.20000,18,5300000,0,0,0.000000,Yes,0000-00-00,39,262,51,57,335,44,https://www.midwest-ix.com/locations/stlouis/index.html,Yes,STL,253
66,"United Kingdom",London,Europe,"XchangePoint London IPP",,Active,20010000,0,51.48000,-0.45000,166,5300000,0,0,0.000000,No,0000-00-00,4,262,3,31,55,115,,No,,383
918,Poland,Warsaw,Europe,"Thinx Poland",https://www.atman.pl/main-eng.html,Active,20060000,0,52.23000,21.00000,187,5200000,3100000,1000000,0.000000,No,2019-06-30,6,264,5,26,46,116,https://www.atman.pl/Members-list-clinks-eng-74.html,No,,383
928,"United States",Chicago,"North America","CoreSite - Any2",https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange,Active,20080100,0,41.85000,-87.65000,10,5000000,0,0,0.000000,No,0000-00-00,40,268,66,74,431,45,,No,,253
93,Ghana,Accra,Africa,"Ghana Internet Exchange",http://www.gixa.org.gh/,Active,20051018,3137,5.60000,-0.17000,21,4800000,30000000,1800000,0.000000,Yes,2019-04-20,1,270,1,11,306,17,http://www.gixa.org.gh/members/,Yes,ACC,81
236,Switzerland,Zurich,Europe,"Equinix Zurich",https://www.equinix.com/locations/europe-colocation/switzerland-colocation/zurich-data-centers/index/,Active,19990000,0,47.48000,8.53000,45,4600000,0,0,0.000000,Yes,2008-01-13,3,272,4,97,200,118,,No,ZRH2,383
1232,"United Kingdom",Leeds,Europe,"Leeds Internet Exchange",https://www.ixleeds.net/,Active,20100920,11769,53.80000,-1.55000,21,4500000,2090000,500000,0.000000,Yes,2020-05-13,5,273,9,143,306,119,https://www.ixleeds.net/content/members.html,Yes,LBA,383
1046,Russia,Rostov-on-Don,Europe,"MSK-IX Rostov-on-Don",http://www.msk-ix.ru/eng/,Active,20090000,0,47.25000,39.82000,38,4160000,0,0,0.000000,No,2014-08-20,15,274,21,106,228,120,http://www.msk-ix.ru/en/members/,No,,383
105,India,Chennai,Asia-Pacific,"National Internet Exchange of India",http://nixi.in/en/noc-locations/55?view=noclocation,Active,20030719,0,13.07000,80.20000,24,1772953,1187758,438772,0.000000,No,2021-07-11,8,279,8,63,289,59,https://nixi.in/en/connected-networks/chennai,No,,249
110,Indonesia,Jakarta,Asia-Pacific,"Indonesian Internet Exchange",https://www.iix.net.id/,Active,19970800,31888,-6.17444,106.82944,252,3400000,0,0,0.000000,Yes,0000-00-00,4,280,2,5,31,60,,Yes,JKT,249
1134,Russia,Ulyanovsk,Europe,"Ulyanovsk Internet Exchange",http://www.uln-ix.ru/,Active,20090508,0,54.32000,48.33000,14,3280000,0,0,0.000000,No,2017-03-28,16,281,30,167,373,121,http://www.uln-ix.ru/partners/,No,,383
884,"United States",Tampa,"North America","Tampa Internet Exchange",http://www.tpaix.net/,Active,20151005,61688,27.95000,-82.45000,12,3100000,0,550000,0.000000,Yes,2021-04-03,41,282,62,70,407,47,http://tampix.com/members.html,No,TPA,253
508,Netherlands,Leeuwarden,Europe,"Friese Internet Exchange",http://www.fr-ix.nl/,Active,20060126,0,53.22000,5.57000,38,3100000,3,800000,0.000000,No,2018-10-14,6,282,7,106,228,122,http://www.fr-ix.nl/index.php?option=com_content&view=article&id=121&Itemid=107,No,,383
556,Germany,Frankfurt,Europe,"KleyReX Internet Exchange",http://www.kleyrex.net/,Active,20020900,0,50.12000,8.68000,138,3060000,0,0,0.000000,No,2011-02-01,13,285,6,37,66,124,http://www.kleyrex.net/teilnehmer.php,No,,383
1198,Argentina,Neuquén,"Latin America","CABASE IXP Neuquén",https://www.cabase.org.ar/nap-neuquen/,Active,20100510,29,-38.93330,-68.13330,21,2210000,0,0,0.000000,Yes,0000-00-00,3,296,3,36,306,42,https://www.cabase.org.ar/nap-neuquen/,No,NQN,137
43,China,Beijing,Asia-Pacific,"Beijing National Internet Exchange Center",,Active,20000400,0,39.93000,116.28000,11,2000000,0,0,0.000000,No,0000-00-00,4,298,7,91,425,61,,No,,249
765,Rwanda,Kigali,Africa,"Rwanda Internet exchange",http://www.rinex.org.rw/,Active,20030000,2796,-1.97000,30.12000,9,1769381,1759362,1765450,0.000000,Yes,2021-05-02,1,304,1,30,466,18,https://rinex.org.rw/?-Connected-Networks-,Yes,KGL,81
244,Thailand,Bangkok,Asia-Pacific,"CAT National Internet Exchange",http://www.cat.net.th/cat-thix/index.php,Active,19970900,0,13.92000,100.60000,20,1700000,0,0,0.000000,No,0000-00-00,2,305,2,67,322,62,,No,,249
932,Angola,Luanda,Africa,"Angola Internet Exchange",http://www.aapsi.og.ao/aapsi/index.php/,Active,20060317,512,-8.85000,13.23000,21,1600000,0,0,0.000000,Yes,0000-00-00,2,307,1,11,306,19,http://www.aapsi.og.ao/aapsi/index.php/membros/associados,Yes,NDD,81
1297,Grenada,"St. Georges","Latin America","Grenada Internet Exchange",https://ixgd.wordpress.com/,Active,20110512,182,12.05363,-61.74995,9,1550000,780000,200000,0.000000,Yes,2013-12-04,1,309,1,65,466,47,https://ixgd.wordpress.com/membership/,Yes,GND,137
506,Italy,Florence,Europe,"Tuscany Internet Exchange",https://www.tix.it/en/web/guest/home,Active,20030000,0,43.80000,11.20000,33,1500000,560000,100000,0.000000,No,2017-10-31,7,310,5,118,248,131,https://www.tix.it/en/elencoisp,No,,383
897,Ukraine,"Donetsk ",Europe,"Donetsk Internet Exchange",http://www.ix.dn.ua/,Active,20011223,745,48.08000,37.75000,12,1300000,0,0,0.000000,No,2014-06-09,6,313,6,181,407,132,http://www.ix.dn.ua/networks/index.html,No,,383
987,"Sint Maarten",Philipsburg,"Latin America","Open Caribbean Internet eXchange",http://www.ocix.net/,Active,20081000,0,18.02600,-63.04582,8,1300000,736000,300000,0.000000,No,2018-08-14,1,313,1,70,486,49,http://www.ocix.net/ocix/index.php?option=com_content&task=view&id=14&Itemid=23,No,,137
70,Finland,Tampere,Europe,"Tampere Region Exchange",http://www.trex.fi/,Active,20030803,1276,61.42000,23.58000,21,1200000,370000,100000,0.000000,Yes,2018-04-02,3,317,2,143,306,134,http://www.trex.fi/members.html,Yes,TMP,383
104,India,"New Delhi",Asia-Pacific,"National Internet Exchange of India",http://nixi.in/index.php?option=com_noclocation&task=click&id=52&Itemid=28,Active,20030719,0,28.58000,77.20000,34,1176081,781349,386428,0.000000,No,2021-07-11,9,318,7,56,241,63,https://nixi.in/en/connected-networks/delhi-noida,No,,249
1223,Russia,Kazan,Europe,"MSK-IX Kazan",http://www.msk-ix.ru/eng/,Active,20100500,0,55.81749,49.10889,27,1120000,0,0,0.000000,No,2013-12-09,17,320,25,125,267,135," http://www.msk-ix.ru/en/members/",No,,383
559,Estonia,Tallinn,Europe,"Tallinn Internet Exchange (TLLIX)",https://www.citictel-cpc.com/EN/HK/Pages/product-services/tallinn-internet-exchange,Active,20051100,0,59.35000,24.80000,10,1100000,0,200000,0.000000,No,2018-02-27,1,321,4,187,431,136,,No,,383
239,Taiwan,Taipei,Asia-Pacific,"Taiwan Network Access Point",http://www.nap.net.tw/,Active,20010000,0,25.03000,121.52000,16,1000000,0,0,0.000000,No,0000-00-00,3,325,3,75,349,65,,No,,249
367,Botswana,Gaborone,Africa,"Botswana Internet Exchange",http://www.info.bw/bispa/binx.html,Active,20051000,277,-24.67000,25.92000,14,1000000,0,0,0.000000,Yes,0000-00-00,1,325,1,15,373,21,http://www.info.bw/bispa/binx.html,Yes,GBE,81
1267,"United States",Guam,"North America","Guam Internet Exchange",http://www.gu-ix.net/,Active,20110000,0,13.47511,144.74844,5,1000000,0,0,0.000000,No,0000-00-00,45,325,80,92,571,53,http://www.gu-ix.net/members.html,No,,253
1008,Australia,Canberra,Asia-Pacific,"IX Australia ACT",https://www.ix.asn.au/peering/,Active,20081001,0,-35.30000,149.17999,7,1000000,0,0,0.000000,No,0000-00-00,14,325,19,105,517,65,https://www.ix.asn.au/peers-act/,No,,249
1316,Canada,Winnipeg,"North America","Manitoba Internet Exchange",http://www.mbix.ca/,Active,20130729,227724,49.88330,-97.15000,29,960250,396000,100000,0.000000,Yes,2021-04-03,8,336,5,41,259,54,http://www.mbix.ca/peers/,Yes,YWG,253
1206,"United States",Dallas,"North America","Digital Realty Dallas Internet Exchange",https://ix.digitalrealty.com/,Active,20070000,158,32.77000,-96.77000,9,900000,0,79000,0.000000,Yes,2021-04-03,46,338,68,76,466,55,https://ix.digitalrealty.com/,Yes,DFW,253
230,Sweden,Umeå,Europe,NorrNod,http://www.norrnod.se/,Active,19960000,0,63.80000,20.28000,7,743000,160000,22000,0.000000,No,2021-04-03,7,343,11,217,517,142,http://www.norrnod.se/knutpunkt/anslutna.html,No,,383
1044,Russia,Vladivostok,Europe,"MSK-IX Vladivostok",http://www.msk-ix.ru/eng/,Active,20080000,457,43.12000,131.89999,34,528000,0,0,0.000000,No,2013-12-09,19,353,23,115,241,147,http://www.msk-ix.ru/en/members/,No,,383
68,Estonia,Tallinn,Europe,"Tallinn Internet Exchange (TIX)",http://tix.estpak.ee,Active,20020000,0,59.35000,24.80000,6,0,0,0,0.000000,No,2014-01-12,2,362,2,170,385,151,http://tix.estpak.ee/?members,No,,383
712,France,Alsace,Europe,EuroGIX,http://www.eurogix.net/fr/,Active,20020304,0,50.40000,6.00000,9,348000,0,0,0.000000,No,2017-01-14,8,369,14,200,466,153,http://www.eurogix.net/fr/membres-eurogix,No,,383
1384,Russia,Stavropol,Europe,"MSK-IX Stavropol",http://www.msk-ix.ru/eng/,Active,20090000,0,45.05000,41.96670,20,240000,0,0,0.000000,No,2013-12-09,20,372,27,147,322,154,http://www.msk-ix.ru/en/members/,No,,383
363,"Viet Nam","Ho Chi Minh City",Asia-Pacific,"Viet Nam National Internet Exchange",https://www.vnnic.vn/en/dns-vnix/about-vnix-system,Active,20040300,0,10.75000,106.67000,15,160000,0,0,0.000000,No,0000-00-00,2,379,1,79,359,72,https://www.vnnic.vn/en/dns-vnix/vnix-member-isp,No,,249
1225,Austria,Klagenfurt,Europe,"Alpes Adria Internet Exchange",,Active,20100000,265,46.65000,14.33000,8,150000,0,0,0.000000,Yes,0000-00-00,2,381,5,206,486,156,,Yes,KLU,383
156,Mauritius,Ebene,Africa,"Mauritius Internet Exchange",https://www.mixp.org/,Active,20051200,346,-20.24435,57.49175,10,144000,0,4000,0.000000,Yes,2021-04-03,1,384,1,22,431,35,https://www.mixp.org/#members,Yes,MRU,81
12,Australia,Sydney,Asia-Pacific,"Equinix Sydney",https://www.equinix.com/resources/data-sheets/equinix-internet-exchange/,Active,20030000,203976,-33.95000,151.17999,177,0,0,0,0.000000,Yes,0000-00-00,16,387,3,8,49,73,,Yes,SYD,249
547,Zambia,Lusaka,Africa,"Zambia Internet Exchange Point",http://www.ispa.org.zm,Active,20060200,0,-15.41639,28.28428,13,103000,0,0,0.000000,No,0000-00-00,1,388,1,16,385,36,http://www.ispa.org.zm/members.html,No,,81
606,Tanzania,Arusha,Africa,"TIX Tanzania - Arusha",http://www.aixp.or.tz/,Active,20060626,747,-3.33000,36.62000,6,100000,0,0,0.000000,Yes,0000-00-00,3,389,3,40,549,37,,Yes,ARK,81
