Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Hungary,2019.0,Internet Exchange Points (IXPs) map,1.0957703265395573e-05,2.2475,True,Connectivity Technology
Infrastructure,Iceland,2019.0,Internet Exchange Points (IXPs) map,9.91768322919766e-06,2.2475,True,Connectivity Technology
Infrastructure,India,2019.0,Internet Exchange Points (IXPs) map,1.0426511591926516e-05,2.2475,True,Connectivity Technology
Infrastructure,Indonesia,2019.0,Internet Exchange Points (IXPs) map,1.2250208919323852e-05,3.495,True,Connectivity Technology
Infrastructure,Iran (Islamic Republic of),2019.0,Internet Exchange Points (IXPs) map,2.455855988604828e-06,1.0,True,Connectivity Technology
Infrastructure,Ireland,2019.0,Internet Exchange Points (IXPs) map,7.257947452460444e-05,4.7425,True,Connectivity Technology
Infrastructure,Israel,2019.0,Internet Exchange Points (IXPs) map,4.621072088724584e-05,4.7425,True,Connectivity Technology
Infrastructure,Italy,2019.0,Internet Exchange Points (IXPs) map,4.366372216437712e-05,4.7425,True,Connectivity Technology
Infrastructure,Jamaica,2019.0,Internet Exchange Points (IXPs) map,9.233610341643582e-05,5.99,True,Connectivity Technology
Infrastructure,Japan,2019.0,Internet Exchange Points (IXPs) map,7.956104252400548e-05,4.7425,True,Connectivity Technology
Infrastructure,Jordan,2019.0,Internet Exchange Points (IXPs) map,1.1263798152737103e-05,3.495,True,Connectivity Technology
Infrastructure,Kazakhstan,2019.0,Internet Exchange Points (IXPs) map,1.11123458162018e-06,1.0,True,Connectivity Technology
Infrastructure,Kenya,2019.0,Internet Exchange Points (IXPs) map,7.02814773166532e-06,2.2475,True,Connectivity Technology
Infrastructure,Kosovo (UNSCR 1244),2019.0,Internet Exchange Points (IXPs) map,9.18526683200147e-05,4.7425,True,Connectivity Technology
Infrastructure,Kuwait,2019.0,Internet Exchange Points (IXPs) map,0.0001122334455667789,5.99,True,Connectivity Technology
Infrastructure,Kyrgyzstan,2019.0,Internet Exchange Points (IXPs) map,1.5641293013555786e-05,3.495,True,Connectivity Technology
Infrastructure,Lao People's Democratic Republic (the),2019.0,Internet Exchange Points (IXPs) map,4.332755632582323e-06,1.0,True,Connectivity Technology
Infrastructure,Latvia,2019.0,Internet Exchange Points (IXPs) map,6.442261233693027e-05,4.7425,True,Connectivity Technology
Infrastructure,Lebanon,2019.0,Internet Exchange Points (IXPs) map,0.0002932551319648094,5.99,True,Connectivity Technology
Infrastructure,Lesotho,2019.0,Internet Exchange Points (IXPs) map,6.587615283267457e-05,4.7425,True,Connectivity Technology
Infrastructure,Liberia,2019.0,Internet Exchange Points (IXPs) map,1.0382059800664452e-05,2.2475,True,Connectivity Technology
Infrastructure,Liechtenstein,2019.0,Internet Exchange Points (IXPs) map,0.0125,5.99,True,Connectivity Technology
Infrastructure,Lithuania,2019.0,Internet Exchange Points (IXPs) map,6.386715631486508e-05,4.7425,True,Connectivity Technology
Infrastructure,Luxembourg,2019.0,Internet Exchange Points (IXPs) map,0.0008230452674897119,5.99,True,Connectivity Technology
Infrastructure,Madagascar,2019.0,Internet Exchange Points (IXPs) map,1.7188037126160192e-06,1.0,True,Connectivity Technology
Infrastructure,Malawi,2019.0,Internet Exchange Points (IXPs) map,1.0606703436571914e-05,2.2475,True,Connectivity Technology
